001001##T0001   22,長阿含經                                 ,【後秦 佛陀耶舍共竺佛念譯】
055025##T2168B   1,惠運律師書目錄                           ,【日本 惠運撰】
055026##T2169    1,開元寺求得經疏記等目錄                   ,【日本 圓珍撰】
055027##T2170    1,福州溫州台州求得經律論疏記外書等目錄     ,【日本 圓珍撰】
055028##T2171    1,青龍寺求法目錄                           ,【日本 圓珍撰】
055029##T2172    1,日本比丘圓珍入唐求法目錄                 ,【日本 圓珍撰】
055030##T2173    1,智證大師請來目錄                         ,【日本 圓珍撰】
055031##T2174A   1,新書寫請來法門等目錄                     ,【日本 宗叡撰】
055032##T2174B   1,禪林寺宗叡僧正目錄                       ,【】
055033##T2175    1,錄外經等目錄                             ,【】
055034##T2176    2,諸阿闍梨真言密教部類總錄                 ,【日本 安然集】
055035##T2177    1,華嚴宗章疏并因明錄                       ,【日本 圓超錄】
055036##T2178    1,天台宗章疏                               ,【日本 玄日錄】
055037##T2179    1,三論宗章疏                               ,【日本 安遠錄】
055038##T2180    1,法相宗章疏                               ,【日本 平祚錄】
055039##T2181    1,注進法相宗章疏                           ,【日本 藏俊撰】
055040##T2182    1,律宗章疏                                 ,【日本 榮穩錄】
055041##T2183    1,東域傳燈目錄                             ,【日本 永超集】
055042##T2184    3,新編諸宗教藏總錄                         ,【高麗 義天錄】
85a001##T2732    1,梁朝傅大士頌金剛經                       ,【】
85a002##T2733    2,御注金剛般若波羅蜜經宣演                 ,【唐 道氤撰】
85a003##T2734    1,金剛[日*英]卷上                          ,【唐 寶達集】
85a004##T2735    2,金剛般若經旨贊                           ,【唐 曇曠撰】
85a005##T2736    1,金剛般若經依天親菩薩論贊略釋秦本義記卷上 ,【唐 知恩撰】
85a006##T2737    1,金剛經疏                                 ,【】
85a007##T2738    1,金剛經疏                                 ,【】
85a008##T2739    1,金剛般若經挾註                           ,【】
85a009##T2740    1,金剛般若義記                             ,【】
85a010##T2741    1,金剛般若經疏                             ,【】
85a011##T2742    1,金剛般若波羅蜜經傳外傳卷下               ,【】
85a012##T2743    1,持誦金剛經靈驗功德記                     ,【】
85a013##T2744    1,仁王般若實相論卷第二                     ,【】
85a014##T2745    1,仁王經疏                                 ,【】
85a015##T2746    1,般若波羅蜜多心經還源述                   ,【】
85a016##T2747    1,挾註波羅蜜多心經                         ,【】
85a017##T2748    1,法華義記卷第三                           ,【】
85a018##T2749    1,法華經疏                                 ,【】
85a019##T2750    1,法華經疏                                 ,【】
85a020##T2751    1,法華經疏                                 ,【】
85a021##T2752    1,法華問答                                 ,【】
85a022##T2753    1,華嚴經章                                 ,【】
85a023##T2754    1,華嚴略疏卷第三                           ,【】
85a024##T2755    1,華嚴經疏                                 ,【】
85a025##T2756    1,華嚴經義記卷第一                         ,【後魏 慧光撰】
85a026##T2757    1,華嚴經疏卷第三                           ,【新羅 元曉撰】
85a027##T2758    1,十地義記卷第一                           ,【】
85a028##T2759    1,無量壽經義記卷下                         ,【】
85a029##T2760    1,無量壽觀經義記                           ,【】
85a030##T2761    1,勝鬘經記                                 ,【】
85a031##T2762    1,勝鬘經疏                                 ,【昭法師撰】
85a032##T2763    1,挾注勝鬘經                               ,【】
85a033##T2764A   1,涅槃經義記                               ,【】
85a034##T2764B   1,大涅槃經義記卷第四                       ,【】
85a035##T2765    1,涅槃經疏                                 ,【】
85a036##T2766    1,藥師經疏                                 ,【】
85a037##T2767    1,藥師經疏                                 ,【】
85a038##T2768    1,維摩義記                                 ,【】
85a039##T2769    1,維摩經義記卷第四                         ,【】
85a040##T2770    1,維摩經疏                                 ,【】
85a041##T2771    1,維摩經疏                                 ,【】
85a042##T2772    2,維摩經疏卷第三．第六                     ,【】
85a043##T2773    1,維摩經抄                                 ,【】
85a044##T2774    1,維摩經疏                                 ,【】
85a045##T2775    1,維摩疏釋前小序抄                         ,【】
85a046##T2776    1,釋肇序                                   ,【唐 體請記】
85a047##T2777    2,淨名經集解關中疏                         ,【唐 道掖撰】
85a048##T2778    2,淨名經關中釋抄                           ,【唐 道掖撰】
85a049##T2779    1,佛說楞伽經禪門悉談章                     ,【】
85a050##T2780    1,溫室經疏                                 ,【唐 慧淨撰】
85a051##T2781    1,盂蘭盆經讚述                             ,【唐 慧淨撰】
85a052##T2782    1,大乘稻[卄/干]經隨聽疏                    ,【唐 法成撰】
85a053##T2783    1,大乘稻[卄/干]經隨聽疏決                  ,【】
85a054##T2784    1,大乘四法經釋抄                           ,【】
85a055##T2785    1,大乘四法經論廣釋開決記                   ,【】
85a056##T2786    1,天請問經疏                               ,【】
85a057##T2787    3,四分戒本疏食卷第一．第二．第三           ,【】
85a058##T2788    1,律戒本疏                                 ,【】
85a059##T2789    1,律戒本疏                                 ,【】
85a060##T2790    1,律雜抄                                   ,【】
85a061##T2791    1,宗四分比丘隨門要略行儀                   ,【】
85a062##T2792    1,毘尼心                                   ,【】
85a063##T2793    1,三部律抄                                 ,【】
85a064##T2794    1,律抄                                     ,【】
85a065##T2795    1,四部律并論要用抄                         ,【】
85a066##T2796    1,律抄第三卷手決                           ,【】
85a067##T2797    1,梵網經述記卷第一                         ,【】
85a068##T2798    1,本業瓔珞經疏                             ,【】
85a069##T2799    2,十地論義疏卷第一．第三                   ,【北周 法上撰】
85a070##T2800    1,廣百論疏卷第一                           ,【唐 文軌撰】
85a071##T2801    6,瑜伽師地論分門記                         ,【唐 法成撰．智慧山記】
85a072##T2802    4,瑜伽論手記                               ,【唐 法成述．福慧記】
85a073##T2803    1,地持義記卷第四                           ,【】
85a074##T2804    1,唯識三十論要釋                           ,【】
85a075##T2805    2,攝大乘講疏卷第五．第七                   ,【】
85a076##T2806    1,攝大乘論抄                               ,【】
85a077##T2807    1,攝大乘論章卷第一                         ,【】
85a078##T2808    1,攝論章卷第一                             ,【】
85a079##T2809    1,攝大乘義章卷第四                         ,【】
85a080##T2810    1,大乘百法明門論開宗義記                   ,【唐 曇曠撰】
85a081##T2811    1,大乘百法明門論開宗義記序釋               ,【】
85a082##T2812    1,大乘百法明門論開宗義決                   ,【唐 曇曠撰】
85a083##T2813    2,大乘起信論略述                           ,【唐 曇曠撰】
85a084##T2814    3,大乘起信論廣釋卷第三、四、五             ,【唐 曇曠撰】
85a085##T2815    1,起信論註                                 ,【】
85a086##T2816    1,因緣心釋論開決記                         ,【】
85a087##T2817    1,大乘經纂要義                             ,【】
85a088##T2818    1,大乘二十二問本                           ,【】
